PuzzleId,FEN,Moves,Rating,Themes
2aULs,3Q4/5pk1/6pp/3P4/4q3/7P/r1r2PP1/1R1R2K1 w - - 1 44,d1f1 c2f2 f1f2 e4b1 f2f1 b1b2,1972,crushing deflection discoveredAttack endgame long
2afsg,6k1/5p1p/pq4p1/4Q3/8/P7/r4PPP/5RK1 w - - 4 31,f1d1 b6f2 g1h1 f2g2,1147,endgame mate mateIn2 short
2ax97,6q1/r1p1kp2/pnBp4/3PpQ2/1P2R3/2P4P/5Pr1/R5K1 w - - 0 35,g1f1 g2g1 f1e2 g1a1,784,advantage middlegame short skewer
2aynX,4R3/p3r2p/4k1p1/2p5/2PpKPP1/P7/5P1P/8 w - - 3 38,e8c8 e6d7 e4d3 d7c8,1084,crushing discoveredAttack endgame rookEndgame short
2b9qb,r1b1Rnk1/pp4pp/1b6/3p1p2/2N2P2/3B3P/PP3PP1/6K1 b - - 1 23,d5c4 d3c4 c8e6 c4e6 g8h8 e8a8,1364,crushing endgame long pin
2bA5V,k3r3/pp1RP3/7p/5p2/4n2K/2P5/P6P/8 b - - 0 40,e4f6 d7d8 e8d8 e7d8q,776,advancedPawn backRankMate endgame master mate mateIn2 promotion short
2bDnG,r2Q1k1r/ppp1nppp/8/4P3/8/P7/1q3PPP/3R1RK1 b - - 4 17,a8d8 d1d8,410,backRankMate endgame mate mateIn1 oneMove
2bVba,8/6R1/7p/2N4k/1P1pP3/3Pb2K/8/2r5 w - - 1 37,e4e5 c1h1 h3g3 h1g1 g3f3 g1g7,1061,advantage endgame exposedKing long skewer
2bZ2n,3q3k/4r1pp/p3QR2/1p2P3/8/4P3/P5PP/5RK1 b - - 0 31,e7e6 f6f8 d8f8 f1f8,884,backRankMate endgame fork mate mateIn2 queenRookEndgame short
2bd78,rnbqk2r/ppp1npp1/4p2p/1Bb3N1/5P2/2N5/PPP3PP/R1BQK2R b KQkq - 1 8,c7c6 d1d8 e8d8 g5f7 d8e8 f7h8,1389,advantage attraction fork long opening
2bhrS,r1b1k2r/p2p1p1p/1qp1pp2/2b3B1/8/2N5/PPP2PPP/R2QKB1R w KQkq - 0 10,g5f6 c5f2 e1d2 b6e3,1171,attackingF2F7 mate mateIn2 opening short
2bkKl,2rr2k1/pp2bppp/8/5N2/3B4/Pn6/1P3PPP/R4RK1 b - - 0 22,b3d4 f5e7 g8f8 e7c8,1095,advantage fork hangingPiece middlegame short
2c84J,3r3k/2q1p3/pp4p1/4b2p/P3N2Q/1B3RPP/1P2n2K/8 b - - 2 30,c7c6 h4e7 c6e8 e7g5,2082,crushing fork middlegame short
2cCex,2r3k1/2Q2ppp/4p3/8/3p4/7P/5PPK/1R6 b - - 0 35,c8c7 b1b8 c7c8 b8c8,400,backRankMate endgame mate mateIn2 rookEndgame short
2cDnR,r1bqk2r/4pp1p/p5p1/1p2N2n/2pPPn2/2P2QP1/PPB4P/RN2K2R b KQkq - 0 17,f4h3 f3f7,467,attackingF2F7 mate mateIn1 middlegame oneMove
2cSbc,2kr4/1pp2pNp/p1p1q3/8/4P3/b1P1Q2P/b3B1P1/5R1K b - - 0 23,e6b3 e3a7 b3b6 e2g4 a2e6 a7a8 c8d7 f1f7 a3e7 g4e6 d7d6 e6c8,2748,advantage middlegame pin queensideAttack veryLong
2cZvn,4r1k1/pp4p1/1np4p/3p2P1/6Q1/2N5/PPP3PP/R3q2K w - - 1 22,a1e1 e8e1,421,backRankMate endgame mate mateIn1 oneMove
2cfkv,1r3rk1/2p2ppp/p1N1bq2/7Q/4p3/1P2P2N/PKPR1PPP/3n1B1R w - - 5 19,b2c1 f6a1,1364,mate mateIn1 middlegame oneMove
2cgV0,r1bqk2r/pppp1ppp/2n2n2/6N1/2B1p3/P1P4P/2PP1PP1/R1BQ1RK1 b kq - 1 9,h7h6 g5f7 d8e7 f7h8,1570,attackingF2F7 crushing fork opening short
2ciX1,2b4r/8/2p1pk2/4N1p1/1PBP1pK1/2P5/8/4R3 w - - 4 34,e5f3 e6e5 c4e6 c8e6,1189,discoveredAttack discoveredCheck endgame mate mateIn2 short
2cnKX,r1b3k1/ppbnBrpp/2p5/2Pp3q/3P4/2N2N2/PP4PP/R2QR1K1 w - - 7 17,f3g5 h5h2,1123,kingsideAttack mate mateIn1 middlegame oneMove
2cu8D,8/2k5/1b6/3R4/2Pn1P1P/3Bp1P1/1p2K3/8 w - - 1 53,e2e3 d4c2 e3d2 b2b1q,1464,advancedPawn advantage discoveredCheck doubleCheck endgame master promotion short superGM
2d1RA,rnbqk2r/1ppp1pp1/p6p/2b1p3/2B1P1n1/2NP4/PPP1NPPP/R1BQ1RK1 w kq - 4 7,e2g3 d8h4 h2h3 g4f2 f1f2 h4g3,2114,advantage capturingDefender long opening pin
2d26q,4rkq1/1pp1bp2/7R/p1pPPNr1/6P1/P4Q1P/1PP5/7K b - - 2 33,g5f5 f3f5 e7g5 h6h5,2372,advantage endgame hangingPiece short
2d5Vl,5rk1/pp2Q1pp/2p5/5r2/8/2N2q2/PP5P/R3R1K1 w - - 4 22,e1f1 f3g4 g1h1 f5f1 a1f1 f8f1,1383,deflection discoveredAttack long mate mateIn3 middlegame
2d5dY,2b2rk1/4ppbp/p1n3p1/1Np5/2PqP3/P4P1P/3nBNPQ/1R3RK1 b - - 4 24,d2f1 b5d4 f1h2 d4c6,1630,advantage middlegame short
2d7xy,8/p5kp/3q2p1/2R5/N7/1PPp3P/3P1PP1/3B1K2 w - - 3 46,c5c4 d6h2 f2f3 h2h1 f1f2 h1d1,993,advantage endgame long master skewer
2d9ci,8/7p/5p2/4pk2/p1r5/KP6/3R1PPP/8 b - - 0 36,c4d4 d2d4 e5d4 b3a4,1545,capturingDefender crushing endgame rookEndgame short
2dACx,2rb2k1/8/6p1/8/1p2pP1p/2P1P2P/1P2K2B/5R2 w - - 0 32,c3b4 c8c2 e2d1 c2h2,817,advantage endgame short skewer
2dFHX,8/8/8/8/8/1k6/p6p/K5bR w - - 0 73,h1h2 g1d4 h2b2 d4b2,1336,endgame mate mateIn2 short
2dHpW,1k1r1b1r/pp3ppp/5q2/Q7/2BpNP2/3Pn2P/PP4P1/R3R1K1 b - - 3 18,f6f4 a5d8,889,hangingPiece mate mateIn1 middlegame oneMove queensideAttack
2dW3g,r1b1k1nr/p2p1p2/1qp3pp/2b1P3/8/2p1BN2/PP2QPPP/RN2K2R w KQkq - 0 14,e3c5 c3b2 c5b6 b2a1q e1g1 a7b6,2038,advancedPawn advantage long opening pin promotion trappedPiece
2dXXI,8/4k1pp/p2R4/2r1Pp1P/1n6/1P4B1/PK3PP1/8 w - - 6 31,d6b6 b4d3 b2a1 c5c1,1737,endgame mate mateIn2 short
2daVw,7k/3b2rp/p1q1rn1R/3p2P1/3Q4/2PB1P2/PP5P/5R1K b - - 0 34,f6g8 h6h7,992,kingsideAttack mate mateIn1 middlegame oneMove pin
2datB,r1k2b1r/pp6/6qp/1R3pp1/2P5/1P1Q2B1/P4PPP/6K1 b - - 0 21,h8h7 b5f5 g6e8 f5f8 e8f8 d3h7,2098,crushing discoveredAttack long middlegame pin
2dtfN,8/8/P1N2k2/7p/8/3K4/5b2/8 b - - 3 57,f6f5 c6d4 f5e5 a6a7 f2d4 a7a8q,1621,advancedPawn crushing endgame long promotion
2e02j,8/p4p1p/6p1/3k4/4R3/4K3/PP3PPP/2r5 w - - 1 28,e4e7 c1e1 e3d3 e1e7,907,crushing endgame rookEndgame short skewer
2e27s,4r1k1/1pq1b2p/2p3p1/p2p1p2/3Pn2Q/2PN1B1P/PP3PP1/3R2K1 w - - 2 24,h4h6 e7g5 h6g5 e4g5,1249,crushing middlegame short trappedPiece
2eF9I,4r2k/q2p1pbp/p2N4/1pr1P3/4R3/5PBP/PP3P2/4R1K1 b - - 6 27,e8g8 d6f7,481,kingsideAttack mate mateIn1 middlegame oneMove smotheredMate
2eNRc,5r1k/6p1/p6p/4b3/1P2b3/4qN1P/1P4P1/3Q1R1K w - - 3 35,f3e5 e3h3 h1g1 h3g2,1643,endgame mate mateIn2 pin short
2eafp,r4rk1/1b2bppp/8/1Bp2Pn1/PnN2B2/2N5/1P5P/R4RK1 w - - 0 26,a1e1 g5h3,1541,mate mateIn1 middlegame oneMove
2edkY,1r2k2r/p4pp1/3b2p1/8/2pPPPnq/5R2/P1Q3BP/R1B3K1 w k - 3 25,f3h3 h4e1 g2f1 h8h3,1623,crushing discoveredAttack kingsideAttack middlegame pin short
2eer7,8/1Q1n1kbp/1n2b1p1/p1p2p2/1qP1p3/1PN1P1PP/PB3PB1/2N3K1 b - - 1 23,g7c3 a2a3 c3b2 a3b4,1597,advantage master middlegame short trappedPiece
2elDi,r1b2rk1/4nppp/4p3/p1qpP3/8/P1N2N2/1P3PPP/2RQ1RK1 w - - 4 16,d1d3 c8a6 d3d2 a6f1,1213,crushing middlegame short skewer
2enYX,rn6/ppp2kbQ/6p1/8/5pb1/1P1P4/P1P1RP1P/R1BK1q2 w - - 3 17,d1d2 f1e2,823,mate mateIn1 middlegame oneMove
2f1F8,n7/P7/1pK5/7p/7k/8/8/8 b - - 7 51,h4g3 c6b7 b6b5 b7a8,696,crushing endgame knightEndgame short trappedPiece
2f4Ep,3r2k1/1Q3Rpp/3b4/8/P3P3/2q3P1/2r2P1P/3R2K1 w - - 2 30,b7d5 d6e7 d5e6 d8d1 g1g2 c3c4 e6c4 c2c4,2535,advantage discoveredAttack middlegame quietMove skewer veryLong
2fE5d,r4rk1/ppp2pq1/3b4/3p3Q/3p1PP1/3Bn3/PPP2R2/RN4K1 b - - 0 18,e3g4 f2g2 f7f5 d3f5 f8f5 h5f5,1804,advantage long middlegame
2ffpk,8/8/p7/1p4k1/4K3/P1P4p/1P4N1/8 w - - 0 52,e4f3 h3h2 g2e1 h2h1q,1164,advancedPawn crushing endgame knightEndgame promotion short
2fgc8,8/8/2k5/p2pN1b1/2pPp3/2P1P3/P3K3/8 b - - 3 56,c6d6 e5f7 d6c6 f7g5,1018,crushing endgame fork short
2fyZG,6Q1/ppp3b1/1qk4p/5p2/5Bp1/2NP1n2/PP4PP/4R1K1 w - - 1 29,g1f1 b6g1 f1e2 g1e1,1844,mate mateIn2 middlegame short
2fycH,8/1p3k2/p2R4/2B2p2/1P4p1/P2KPnP1/5P2/3r4 w - - 7 35,d3c4 f3d2 c4d5 d2e4 d5e5 e4d6,1949,advantage discoveredAttack discoveredCheck endgame long
2g0g8,r1b2k1r/3pqNbp/ppnNp1p1/2p2p2/5P2/4P3/PPPP2PP/R1BQ1RK1 w - - 2 13,f7h8 e7d6 h8g6 h7g6,1367,advantage hangingPiece middlegame short trappedPiece
2gAy3,r1bqk1nr/pp3ppp/2nbp3/2ppN3/3P1B2/2P1P3/PP3PPP/RN1QKB1R b KQkq - 3 6,f7f6 d1h5 g7g6 e5g6 h7g6 h5h8,1455,crushing long opening pin trappedPiece
2gTS7,2r3k1/6pp/p3p3/1q1pP3/3P2PP/1P1b4/PbpBBQ2/5RK1 b - - 5 31,d3e2 f2f7 g8h8 f7f8 c8f8 f1f8,1092,backRankMate long mate mateIn3 middlegame sacrifice
2gVc3,r4rk1/pp4p1/3bp2p/2ppBb1q/3n4/PB3N1P/1PP2PPK/RN1QR3 b - - 2 16,d4f3 d1f3 h5f3 g2f3 d6e5 e1e5,1343,advantage long middlegame
2gp9M,8/8/2p5/2R5/1k1p3p/3r1P1P/4K3/8 w - - 0 40,e2d3 b4c5 f3f4 c5d5,1116,crushing defensiveMove endgame hangingPiece short
2h88t,3n1r2/3kRP2/p7/1p3pN1/2p4r/P1Pp4/1P1K4/4R3 b - - 1 35,d7c8 e7e8 f8f7 g5f7,1090,crushing endgame pin short
2hKvo,rnb1r1k1/pp3ppp/3q1n2/2bp2B1/8/2NB2N1/PPPQ2PP/2K2R1R w - - 4 13,g5f6 c5e3 d2e3 e8e3,1439,advantage middlegame pin short
2hOjr,r4k2/2q1bp2/p1p3r1/3pPQ1N/8/8/PPP3PP/R6K b - - 0 24,a8b8 a1f1 f8e8 f5f7,1606,advantage attackingF2F7 middlegame quietMove short
2hQNP,r1bbk1nr/pppq1pp1/2np3p/3NP3/2B2B2/1Q3N2/PP3PPP/R3K2R b KQkq - 0 10,g8e7 d5f6 g7f6 c4f7,1718,advantage attackingF2F7 discoveredAttack middlegame sacrifice short
2hR44,2kr3r/p1p2p1p/6p1/1p1qp3/3P2b1/3P1N2/PPQ2PPP/2R2RK1 b - - 2 15,g4f3 c2c7,412,mate mateIn1 middlegame oneMove queensideAttack
2hcKF,r3q2k/2p3p1/p2bb2p/1p1Q4/4P3/3B4/PPP1N1PP/5RK1 w - - 9 26,d5b7 d6c5 g1h1 a8a7 b7a7 c5a7,1935,advantage long middlegame trappedPiece
2hlwb,r1br3k/pN2q1pp/1np2p2/4b3/1B2P3/5BP1/PPQ2P1P/2RR2K1 b - - 0 21,e7b7 d1d8,692,backRankMate hangingPiece mate mateIn1 middlegame oneMove
2iOm3,6k1/8/5PP1/6K1/6N1/2r5/1p6/8 b - - 2 57,b2b1q g4h6 g8f8 g6g7 f8e8 g7g8q e8d7 g8d5 d7c8 f6f7 b1c1 g5h5 c3h3 h5g4,2593,advancedPawn crushing deflection endgame exposedKing promotion veryLong
2iPvC,8/4r1k1/2p3p1/p2p4/Q7/2P2P2/PPK1r1P1/8 w - - 4 31,c2d3 e7e3 d3d4 e3e4 f3e4 e2e4 d4c5 e4a4,1858,crushing endgame queenRookEndgame sacrifice skewer veryLong
2iRQM,2b2rk1/1pp2Rpp/1p6/6r1/1nB5/8/2P3PP/1K1R4 b - - 0 22,f8f7 d1d8,1481,endgame mate mateIn1 oneMove pin
2ie4v,r1bq2kr/pp1pn3/2n1pp1p/8/1bBpP1Q1/6P1/PPPN3P/R1B2RK1 b - - 1 13,g8h7 f1f6 d8g8 f6h6 h7h6 d2f3 h6h7 f3g5 h7g6 g5e6,2075,advantage discoveredAttack discoveredCheck middlegame sacrifice veryLong
2ih12,1k6/1pp5/p1pn1Np1/6P1/5P2/1qP1Q2P/1P6/1K6 b - - 0 39,d6c4 f6d7 b8a8 e3e8 a8a7 e8b8,1404,endgame long mate mateIn3
2ijPG,7r/pp1kR2p/6p1/1P1p4/8/8/1Pr3PP/4R1K1 b - - 1 23,d7d6 e1e6 d6c5 e7c7 c5b5 c7c2,1434,advantage endgame long rookEndgame skewer
2inL2,3k4/1Kn1b3/3p2P1/2r5/8/P6P/8/5Q2 b - - 0 66,c5b5 f1b5 c7b5 g6g7 e7f6 g7g8q,1826,advancedPawn crushing endgame long promotion sacrifice
2ipp8,3r2k1/1b1PQ1pp/pq6/1p3p2/P1p5/7P/1Pr3P1/R2R3K b - - 3 26,c2g2 e7e8 d8e8 d7e8q,1195,advancedPawn mate mateIn2 middlegame promotion short
2it6w,8/1r3k1p/3p2pP/1N1Pp1P1/2n1Pp2/1N3Q2/q4PK1/7R w - - 1 35,f3g4 c4e3 g2f3 e3g4,1077,crushing master middlegame pin short
2ixlU,8/5p1P/3pp3/3kb2R/1p4P1/1P1K4/5r2/8 b - - 0 39,f2f3 d3e2 d5e4 h5e5 d6e5 h7h8q,1577,advancedPawn advantage defensiveMove endgame long promotion
2iyMn,3r1rk1/pp2bppp/5n2/1Np1Nb2/2P2P2/P7/1P2BRPP/R1Bq3K w - - 0 16,e2d1 d8d1 f2f1 d1f1,526,backRankMate mate mateIn2 middlegame short
2j1ld,8/2n3pp/p1k2p2/3p4/1BbK4/P3P1PB/5P1P/8 w - - 3 41,h3g2 c7b5,1304,endgame master mate mateIn1 oneMove
2j5I7,2Qr3k/p5pp/q4p2/3Q4/8/6P1/1P1R1PKP/8 b - - 0 35,d8c8 d5d8 c8d8 d2d8,674,backRankMate endgame mate mateIn2 sacrifice short
2j5YS,4r3/1p6/p2kp3/3pRp1p/qP6/6QP/6P1/7K b - - 0 35,a4d7 e5d5 d6d5 g3d3 d5e5 d3d7,2065,attraction crushing discoveredCheck doubleCheck endgame long sacrifice skewer
2jPHQ,2b2r1k/r3n3/pp3NPP/2p1np1B/4p3/2P3K1/PP3P2/3R3R b - - 0 32,f8f6 d1d8 e7g8 h6h7 a7h7 g6h7,2014,advancedPawn advantage kingsideAttack long middlegame
2jS4i,5r1k/6pB/2b1p3/P2pP3/2p5/2P1R3/3q1PPP/1Q4K1 w - - 3 37,e3h3 d2f2 g1h1 f2f1 b1f1 f8f1,880,backRankMate endgame long mate mateIn3
2jUH5,r1b1rk2/2ppn1pN/p1n5/1p2Pq2/8/BBQ5/P4PPP/3R2K1 b - - 0 19,f5h7 c3f3 h7f5 f3f5,1675,mate mateIn2 middlegame pin short
2jfxH,2r2rk1/p5pp/1p2p3/3bN1q1/3Ppn2/P7/1P3PPP/1QR1RBK1 w - - 4 22,c1c8 f4h3 g1h1 h3f2 h1g1 f2h3,1999,advantage deflection kingsideAttack long middlegame pin
2jo7a,2r2rk1/p4pp1/6p1/6P1/2P2PQP/1P6/q3N3/2KR3R w - - 0 28,g4f3 c8c4 b3c4 f8b8 d1d8 b8d8,2220,advantage clearance long middlegame quietMove sacrifice
2jqfm,8/4Bp1p/2k3p1/P7/1P6/r5P1/4KP2/8 b - - 2 34,f7f5 b4b5 c6b5 e7a3,977,crushing discoveredAttack endgame short
2k4Z1,8/1k4pp/1pN1p3/1P2P3/3P2PP/2n1K3/8/8 b - - 2 37,c3b5 c6d8 b7c7 d8e6,911,crushing endgame knightEndgame short
2k6rh,2B2bk1/7p/p1p2Pp1/1p1q2P1/1Pn4P/5N2/P4PK1/4R3 b - - 2 31,c4d6 c8e6 d5e6 e1e6,854,crushing endgame fork short
2k8FZ,5rk1/r1pn2pp/p1N1p3/2b5/Q6q/2N1P3/PP3PPP/R1B1K2R w KQ - 2 15,c6a7 h4f2 e1d1 d7b6 c3e4 f8d8 c1d2 d8d2 d1c1 b6a4,2789,advantage attackingF2F7 middlegame veryLong
2kGCf,6r1/r3nqpk/4N1Rp/ppp2P2/2n1p2R/2P4P/P5P1/2Q3K1 b - - 1 29,e7g6 e6g5 h7h8 g5f7 a7f7 f5g6,1737,crushing long middlegame pin
2kQ3s,1r4k1/3nppbp/p2p1np1/2pP4/2P1P3/q1N2B2/P1QB1PPP/1R4K1 b - - 4 18,b8b1 c3b1 a3f3 g2f3,1402,crushing middlegame short trappedPiece
2kUr4,8/r3p3/3p1b2/2pP2pN/PnP1k3/1P3R1P/3K2P1/8 b - - 1 54,f6d4 h5g3 e4e5 f3f5,1155,endgame mate mateIn2 short
2kZll,8/5ppk/3Pqn2/2p5/1p4N1/6PP/3Q1P1K/8 b - - 3 48,e6d7 d2h6 g7h6 g4f6 h7g7 f6d7,2066,crushing deflection endgame fork long master sacrifice
2kayG,Q2k4/2pn3p/3b1N1n/5pr1/7q/8/6BP/B4R1K b - - 3 29,d8e7 a8e8,1196,master mate mateIn1 middlegame oneMove
2ki8x,1rr3k1/p3ppbp/3p1np1/8/3BP1P1/qPN2P2/P1PQ3P/1K1R3R w - - 1 17,c3d5 f6d5 e4d5 g7d4 d2d4 c8c2 b1c2 a3a2,2251,advantage attraction deflection discoveredAttack middlegame queensideAttack sacrifice veryLong
2kqTg,1k1r3r/ppp2pp1/2qp2b1/4p1Q1/4P3/3P3P/PPP2P2/R4RK1 b - - 0 18,h8h5 g5d8,462,hangingPiece mate mateIn1 middlegame oneMove queensideAttack
2kxwd,r1b1kb1r/1p1p1ppp/pqn1pn2/8/2PNP3/P1N1B3/1P3PPP/R2QKB1R b KQkq - 0 8,b6b2 c3a4 f8b4 a3b4,1872,advantage opening short
2l5sX,8/p1p1kpp1/2Q1b2p/4P3/2Pq4/8/P1P2nPP/R4R1K w - - 3 26,f1f2 d4a1 f2f1 a1f1,1584,endgame hangingPiece mate mateIn2 short
2l6gP,5R2/8/p3r3/1pB1rkp1/1Pp1p2p/P1P1P1P1/5PKP/8 b - - 5 39,e6f6 f8f6 f5f6 c5d4 h4h3 g2h3,1732,crushing endgame long pin
2l73a,r5k1/pp3ppp/3qp3/1P1p4/3P4/2rNP2P/1Q1n1PP1/R4RK1 b - - 3 20,d2f1 b2c3 f1e3 f2e3,1308,advantage hangingPiece middlegame short
2l8uL,r5k1/1p3p1p/p1p3p1/3p4/5q2/4R2P/PP1Q4/1B4K1 b - - 0 29,d5d4 e3e8 a8e8 d2f4,781,advantage discoveredAttack endgame short
2lVw2,4R3/p5pp/3p1pk1/3Q4/1prP3q/2P5/PP3P2/1K6 b - - 0 30,b4c3 d5c4 h4h1 b1c2 c3b2 c2b2,1490,advantage endgame hangingPiece long
2lYOf,r4r1k/ppp1Npp1/7p/2p3q1/2B1Pn2/2PP1Q1b/PP3PP1/RN3RK1 w - - 4 14,e7d5 f4e2 g1h1 h3g4,2503,advantage middlegame pin short
2ljjN,r3k2r/ppp1qppp/2n5/8/2b5/2P2N2/1R2BPPP/3Q1RK1 b kq - 3 15,c4e2 b2e2 e8g8 e2e7,1395,advantage middlegame pin short
2ljxO,q5k1/p3ppbp/6p1/pR6/3Pb3/P3BN2/2r1BPPP/3R1K2 b - - 15 25,a8c6 b5b8 g7f8 e3h6 c6c8 b8c8,1730,advantage long middlegame pin
2lptH,8/1p6/p3p1k1/P2pPp2/3P2pP/1P2P1K1/8/8 w - - 0 41,b3b4 g6h5 g3h2 h5h4,1237,crushing endgame pawnEndgame short zugzwang
2lr12,3r2k1/Q4p2/5bp1/4p2n/7P/4BP2/PPr5/R3K1R1 w Q - 0 23,a1d1 f6h4 e3f2 h4f2 a7f2 d8d1 e1d1 c2f2,1886,advantage attackingF2F7 exposedKing fork middlegame veryLong
2lxCC,3r4/ppp3pk/3b2p1/6N1/8/3KP2P/PP6/6R1 b - - 5 27,h7h6 g5f7 h6h5 f7d8,861,crushing endgame fork short
2mEgH,8/p5pk/1p6/2p2pQP/P2p1Bn1/1P1P1PP1/2P4q/6K1 w - - 3 42,g1f1 h2f2,1132,endgame master mate mateIn1 oneMove
2mOc7,6k1/2p3p1/5p1p/1n6/2b1BN2/R4P1P/1r4P1/2K5 b - - 0 41,b2g2 a3a8 g8f7 f4g2,1652,advantage endgame intermezzo short
2mPWn,rnbqk2r/pppp1ppp/8/4P3/1bB1n3/2N2Q2/PB3PPP/R3K1NR b KQkq - 4 8,e4c3 f3f7,776,attackingF2F7 mate mateIn1 oneMove opening
2mPob,2r1r1k1/pp1q2pp/5p2/3NbP2/1P1RQ1P1/8/P6P/5RK1 w - - 0 22,d5f6 e5f6 d4d7 e8e4,1340,advantage discoveredAttack hangingPiece middlegame short
2mdWc,3r2k1/pp4pp/2p2p2/8/4rP2/BP3RP1/P1q4P/R3Q2K w - - 0 28,f3e3 d8d2 e1d2 c2d2 e3e4 d2d5 a1e1 f6f5,1981,advantage middlegame pin veryLong
2mq5g,8/K5kP/8/6P1/1P3p2/P7/8/8 w - - 1 48,g5g6 f4f3 b4b5 f3f2 b5b6 f2f1q,1130,advancedPawn crushing endgame long pawnEndgame promotion
2n4QC,8/6rk/p3p3/2p4P/1pPb1R1Q/1P1Pn3/P7/7K w - - 5 48,h1h2 d4e5 h2h3 e3g2 f4e4 g2h4,2254,advantage endgame fork long pin
2n8CR,r4rk1/pp1nb1pp/1q6/8/4QP2/P4N1P/1PP3P1/1R3R1K b - - 0 21,f8e8 e4d5 g8h8 d5d7,1403,advantage fork middlegame short
2nCfu,2r3k1/pp1B1ppp/1q2pB2/n3Pn2/3p4/3Q1P2/PP3P1P/3K2R1 b - - 1 22,c8c7 d3f5 e6f5 g1g7 g8f8 g7h7 b6f6 e5f6,2186,advantage deflection kingsideAttack middlegame pin sacrifice veryLong
2nDa2,2r1r3/1b2q1k1/p2Q3p/1p2ppp1/8/1B3P2/PP4PP/3RR2K b - - 3 35,c8d8 d6e7 e8e7 d1d8,1191,crushing discoveredAttack middlegame short
2nL6E,2Q3R1/pp2pN2/1k4p1/2p5/3b4/8/PP2B2p/R5rK w - - 8 28,a1g1 h2g1q,1238,advancedPawn endgame mate mateIn1 oneMove promotion
2nYUL,3r3k/p5p1/5r1p/2p2p2/2Q2P2/4q3/PP2NR1P/1B3K2 w - - 2 30,c4c3 d8d1 f1g2 f6g6 e2g3 e3c3,1854,advantage deflection exposedKing fork long middlegame pin
2nhJN,8/ppk5/2p5/3np3/8/1PPK2P1/P2R1Br1/8 b - - 1 33,d5f6 f2b6 c7b6 d2g2,1186,advantage discoveredAttack endgame short
2nkcS,r1b2r2/p1p3k1/1p6/3pp1qp/3P2N1/P1P1P2Q/1P4PP/1BR1R1K1 w - - 0 25,d4e5 c8g4 h3g3 h5h4 g3f4 f8f4,1523,advantage long middlegame trappedPiece
2ntVM,k3Qn1r/pbq3pp/1ppr1n2/5B2/3P1B2/2P5/PP4PP/4RRK1 b - - 3 20,d6d8 e8f8 d8f8 f4c7,2398,advantage master middlegame short trappedPiece
2nzCw,rnbk3r/pp1p1p1p/2p3q1/4P2N/2BP1Q2/8/PP4P1/4R1K1 b - - 0 20,g6h5 c4f7 h5f7 f4f7,2286,crushing middlegame short trappedPiece
2o01k,rn2kbnr/ppp1Nppp/3q4/8/8/5B2/PPPP1PPP/R1BQK2R b KQkq - 0 8,g8e7 f3b7 b8d7 b7a8,1237,advantage opening short trappedPiece
2o90W,r4rk1/pp1nbpp1/2p2n1p/3pN3/Q2P2P1/1N6/Pqb1PPBP/R1B2RK1 b - - 4 16,d7b6 a4a5 b2a1 b3a1,2056,advantage master middlegame short trappedPiece
2oAoj,r1b3kr/ppppqpNp/5n1B/2b3Q1/6n1/8/PPP2PPP/RN2KB1R w KQ - 4 11,f1e2 c5f2 e1d1 e7d6 e2d3 f2e3,2395,advantage attackingF2F7 long opening
2oEvl,4r2k/pp4pp/4Qp2/8/8/5q1P/5P2/2R3K1 b - - 3 29,e8e6 c1c8 e6e8 c8e8,594,backRankMate endgame mate mateIn2 queenRookEndgame short
2oM47,8/1p4k1/5rpp/p7/P3p1P1/1P2P3/4K3/2R5 b - - 3 41,f6c6 c1c6 b7c6 b3b4 a5b4 a4a5,2039,crushing defensiveMove endgame long rookEndgame
2oPLf,r2r1k2/pp4pQ/4p1Bp/1b6/6p1/P7/1q3PP1/1R4KR b - - 3 27,b2e5 h1h5 e5d4 h5b5,2199,crushing middlegame short skewer
2ocKw,2k4r/1b1r2p1/P3p2p/3pPp2/1RpP4/4q3/6B1/1Q5K b - - 1 31,b7a8 b4b8 c8c7 b1b6,1609,fork mate mateIn2 middlegame short triangleMate
2oiky,rnb1r1k1/pp4pp/2p2p2/b6q/2BP1P2/B1P1PR2/P1Q3PP/R5K1 b - - 0 17,c8e6 c4e6 e8e6 f3h3 h5h3 g2h3,2390,crushing long middlegame
2oroA,r4r1k/1bp2p1p/p1np3p/1p2P3/1b1PBq2/2N2N1P/PP3PP1/R2Q1RK1 w - - 3 19,c3d5 f4e4 d5f6 e4g6 f3h4 g6g7,2450,crushing hangingPiece long middlegame
2osra,7r/2Q3pp/p1P1pk2/6q1/P2b4/5P2/4p2P/1R3R1K w - - 0 31,f1g1 d4g1 b1g1 g5g1 h1g1 e2e1q,1524,advancedPawn attraction crushing endgame long promotion
2p0MS,6k1/1N1b1p1p/p5p1/3r1p2/3N4/8/P4PPP/4RK2 w - - 1 28,d4f3 d7b5 f1g1 b5c6 e1b1 c6b7,2376,advantage endgame long trappedPiece
2p4bf,rn1qk2r/pbp1bppp/1p2pn2/4N3/3PN3/3B4/PPP1QPPP/R1B1K2R b KQkq - 3 8,b8d7 e5f7 e8f7 e4g5,2147,attackingF2F7 attraction crushing opening sacrifice short
2p4yV,r4rk1/4b1pp/2p1p3/5p1b/1P1Pq3/3NPN1P/6P1/2RQ1RK1 w - - 1 21,d3f4 e4e3 g1h1 e3f4,1361,crushing fork master middlegame short
